,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa
11522,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
11523,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
11524,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
11525,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11526,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11527,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
11528,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
11529,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
11530,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
11531,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11532,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11533,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
11534,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11535,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11536,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
11537,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
11538,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
11540,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
11541,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
11542,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11543,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11544,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11545,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11546,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11547,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
11548,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
11549,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
11550,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
11551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11552,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
11553,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
11554,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11555,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
11556,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11557,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
11558,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
11559,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
11560,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
11561,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
11562,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
11563,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
11564,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
11565,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
11566,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11567,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
11568,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11569,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11570,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
11571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11572,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
11573,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11574,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11575,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11576,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
11577,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11578,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
11579,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11580,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11581,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
11582,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
11583,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11584,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
11585,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11586,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
11587,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
11588,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1
11589,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
11590,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
11591,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
11592,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11593,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
11594,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
11595,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
11596,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
11597,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
11598,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
11599,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
11600,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11601,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
11602,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11603,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
11604,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11605,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
11606,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11607,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
11608,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
11609,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
11610,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11611,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
11612,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11613,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
11614,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11615,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
11616,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11617,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
11618,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
11619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11620,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
11621,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11622,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
11623,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11624,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
11625,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
11626,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11627,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
11628,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
11629,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11630,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11631,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11632,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
11633,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
11634,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11635,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
11636,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
11637,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
11638,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
11639,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
11640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11641,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
11642,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11643,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
11644,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
11645,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11646,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
11647,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
11648,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
11649,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
11650,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
11651,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11652,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
11653,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
11654,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
11655,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
11656,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11657,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
11658,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
11659,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11660,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
11661,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
11662,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11663,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11664,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
11665,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
11666,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11667,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11668,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11669,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11670,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
11671,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
11672,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11673,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
11674,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
11675,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
11676,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
11677,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
11678,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
11679,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
11680,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
11681,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11682,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11683,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
11684,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11685,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11686,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
11687,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11688,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
11689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11690,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11691,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
11692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11693,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
11694,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
11695,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
11696,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
11697,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
11698,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
11699,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
11700,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11701,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
11702,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
11703,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11704,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
11705,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11707,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11708,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11709,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11710,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
11711,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
11712,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11713,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11715,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
11716,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
11717,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
11718,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11719,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11720,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11721,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
11722,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11723,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
11724,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11725,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
11726,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11727,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
11728,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11729,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11730,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
11731,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11732,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11733,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11734,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
11735,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
11736,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
11737,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11738,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
11739,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
11740,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11741,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11742,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
11743,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
11744,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11745,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11746,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
11747,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
11748,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
11749,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
11750,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
11751,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
11752,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
11753,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
11754,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
11755,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
11756,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
11757,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
11758,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
11759,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11760,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11761,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
11762,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
11763,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
11764,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11765,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11766,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
11767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11768,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11769,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
11770,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
11771,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
11772,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
11773,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11774,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
11775,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
11776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11777,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11778,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11779,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
11780,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
11781,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
11782,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
11783,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
11784,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
11785,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
11786,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
11787,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11788,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11789,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
11790,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
11791,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
11792,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
11793,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
11794,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
11795,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11796,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
11797,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
11798,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
11799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11800,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
11801,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
11802,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
11803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
11804,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
11805,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
11806,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11807,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
11808,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11809,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
11810,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
11811,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11812,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
11813,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
11814,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
11815,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
11816,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
11817,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
11818,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
11819,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
11820,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
11821,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
11822,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11823,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
11824,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
11825,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
11826,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11827,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
11828,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
11829,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11830,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
11831,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
11832,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
11833,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
11834,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
11835,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
11836,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
11837,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
11838,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11839,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
11840,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11841,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11842,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11843,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
11844,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
11845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
11846,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
11847,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
11848,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11849,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11851,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
11852,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
11853,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
11854,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
11855,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
11856,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
11857,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
11858,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
