Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
2.82,Bank Transfer,2023-04-03 10:29:00,1176.08,Laptop,London,Restaurants,0,0,4,136.28,0,Amex,239,1289.54,Biometric,0.4844,1,0
60.04,Online,2023-06-10 04:46:00,58993.98,Tablet,Tokyo,Travel,0,0,8,190.31,4,Visa,232,3680.94,Biometric,0.0216,1,1
38.04,Bank Transfer,2023-05-13 00:51:00,5886.6,Tablet,New York,Restaurants,0,0,13,114.15,4,Amex,189,505.02,Biometric,0.3147,1,1
57.7,POS,2023-01-28 04:46:00,27135.52,Mobile,Tokyo,Restaurants,0,0,5,343.49,1,Visa,128,4314.8,Password,0.1336,0,0
25.73,POS,2023-06-26 11:44:00,71795.94,Mobile,New York,Travel,0,0,1,167.55,1,Discover,56,1236.95,PIN,0.6634,0,0
188.36,ATM Withdrawal,2023-02-13 00:01:00,72539.33,Mobile,Tokyo,Clothing,1,1,2,101.0,0,Discover,19,1085.46,Biometric,0.1105,0,0
21.71,Bank Transfer,2023-11-04 14:32:00,5658.55,Mobile,Sydney,Travel,0,1,9,50.6,2,Amex,147,3655.64,PIN,0.3703,0,0
69.56,POS,2023-03-07 05:23:00,29267.17,Tablet,Sydney,Electronics,0,0,10,488.39,1,Amex,54,106.32,Password,0.0449,0,0
71.87,POS,2023-09-09 03:08:00,2033.11,Tablet,Sydney,Travel,0,0,9,479.56,2,Discover,82,4101.46,Password,0.3711,0,0
10.42,ATM Withdrawal,2023-09-25 21:37:00,17229.08,Mobile,Mumbai,Restaurants,0,0,12,466.54,3,Visa,41,2426.96,Password,0.6302,0,0
36.87,ATM Withdrawal,2023-10-10 08:33:00,49316.17,Tablet,London,Restaurants,0,0,9,479.34,3,Amex,29,169.87,OTP,0.129,1,0
67.53,Bank Transfer,2023-06-29 00:08:00,16525.29,Laptop,Mumbai,Restaurants,0,0,7,382.66,2,Amex,178,2018.94,OTP,0.4184,0,0
5.34,POS,2023-02-22 10:00:00,6373.7,Tablet,Mumbai,Travel,0,0,14,17.06,3,Amex,156,4088.25,PIN,0.7306,0,0
15.73,ATM Withdrawal,2023-11-26 23:07:00,53786.76,Tablet,Sydney,Restaurants,0,0,8,139.54,4,Visa,32,4385.04,Biometric,0.6408,0,1
36.94,Online,2023-03-22 22:05:00,87290.75,Tablet,Mumbai,Groceries,0,0,4,375.18,3,Mastercard,36,2707.42,Password,0.374,1,0
323.77,Online,2023-10-12 03:18:00,20388.81,Laptop,Tokyo,Electronics,0,0,8,26.52,4,Visa,56,2835.43,OTP,0.5002,1,1
47.0,Bank Transfer,2023-10-25 11:18:00,22647.86,Laptop,London,Groceries,0,0,13,421.68,1,Discover,70,1.95,PIN,0.8087,0,0
30.5,Online,2023-12-31 15:39:00,86680.53,Laptop,Tokyo,Travel,0,0,12,139.1,3,Amex,73,3907.91,Password,0.5757,1,0
19.67,ATM Withdrawal,2023-04-06 04:03:00,88982.12,Laptop,Mumbai,Clothing,0,0,6,215.09,3,Discover,211,263.29,OTP,0.6478,1,0
3.04,POS,2023-08-04 00:09:00,95591.87,Laptop,Tokyo,Travel,0,0,13,265.57,3,Amex,46,3975.66,Biometric,0.5246,0,0
294.61,POS,2023-08-12 05:39:00,5869.81,Mobile,Sydney,Travel,0,0,5,405.17,0,Visa,115,4461.58,Password,0.7121,1,0
292.32,Bank Transfer,2023-07-28 01:25:00,24420.65,Mobile,Sydney,Restaurants,0,0,14,448.01,1,Amex,161,1362.25,OTP,0.1105,0,0
4.58,Online,2023-11-05 08:16:00,9948.98,Laptop,Tokyo,Clothing,0,0,14,488.32,0,Mastercard,143,4452.12,Biometric,0.0762,0,0
272.93,POS,2023-03-10 02:01:00,34981.69,Mobile,London,Groceries,0,0,4,128.02,3,Mastercard,121,4510.4,Biometric,0.3406,0,0
28.1,Bank Transfer,2023-01-10 10:15:00,29630.33,Laptop,Tokyo,Electronics,0,0,10,214.45,1,Amex,1,4346.89,PIN,0.4801,0,0
217.79,ATM Withdrawal,2023-04-30 15:38:00,91209.51,Tablet,Tokyo,Electronics,0,0,2,236.1,4,Visa,234,218.64,PIN,0.5498,0,1
39.46,POS,2023-04-09 01:48:00,18341.02,Tablet,London,Travel,0,0,3,464.42,3,Mastercard,211,1004.41,PIN,0.5147,1,0
231.76,POS,2023-09-21 12:57:00,10403.14,Mobile,Sydney,Clothing,0,1,13,73.95,0,Visa,205,1041.62,Password,0.4712,0,0
28.74,POS,2023-03-26 22:26:00,98561.73,Mobile,Sydney,Clothing,0,0,11,476.78,1,Visa,104,520.39,PIN,0.8942,1,1
146.87,POS,2023-08-24 22:36:00,57251.99,Tablet,Tokyo,Groceries,0,0,12,145.83,4,Visa,169,4100.01,Password,0.2182,1,1
77.11,Bank Transfer,2023-11-13 13:49:00,31448.21,Mobile,Sydney,Restaurants,0,0,11,295.71,4,Visa,170,1192.41,Biometric,0.9591,0,1
103.98,POS,2023-12-03 19:07:00,72853.85,Laptop,New York,Clothing,1,0,5,443.89,2,Visa,224,4250.03,PIN,0.3035,0,0
56.55,Bank Transfer,2023-05-01 08:52:00,29094.62,Tablet,Tokyo,Groceries,0,0,13,115.39,0,Amex,82,137.91,OTP,0.8762,0,1
42.29,POS,2023-05-18 17:35:00,62346.7,Mobile,Tokyo,Groceries,0,0,2,363.97,0,Discover,113,1433.66,PIN,0.4272,0,0
50.03,Online,2023-01-14 22:07:00,62671.75,Laptop,Tokyo,Groceries,0,0,12,48.39,4,Amex,187,1821.13,Biometric,0.5489,1,1
197.53,POS,2023-09-15 22:56:00,2324.42,Tablet,London,Groceries,0,0,2,168.29,4,Amex,184,302.49,PIN,0.1392,0,1
65.73,Online,2023-04-16 22:41:00,76150.46,Mobile,Tokyo,Travel,0,0,1,77.38,2,Amex,113,2358.58,PIN,0.2599,0,0
40.17,Online,2023-02-02 12:47:00,16086.22,Mobile,Mumbai,Travel,0,0,5,428.94,0,Mastercard,232,4834.51,PIN,0.7589,0,0
185.4,Online,2023-05-09 14:28:00,90223.3,Mobile,Tokyo,Restaurants,0,0,13,213.35,0,Visa,130,3926.94,OTP,0.4895,0,0
16.5,POS,2023-01-09 16:49:00,86356.61,Mobile,Mumbai,Restaurants,0,0,10,228.93,3,Discover,2,3474.58,PIN,0.3263,0,0
10.84,Bank Transfer,2023-09-17 09:17:00,65345.97,Mobile,New York,Restaurants,0,1,8,131.93,3,Discover,66,963.14,PIN,0.0894,0,0
123.17,Online,2023-02-13 12:11:00,37802.06,Tablet,Tokyo,Restaurants,0,0,1,430.93,3,Mastercard,226,1647.79,OTP,0.4419,1,0
129.68,ATM Withdrawal,2023-11-16 19:15:00,69374.73,Laptop,New York,Travel,0,0,9,424.64,3,Mastercard,125,274.28,PIN,0.1166,1,0
170.87,POS,2023-08-17 03:48:00,48027.18,Tablet,London,Groceries,0,0,14,270.11,0,Visa,40,1769.47,Biometric,0.8784,0,1
2.69,Bank Transfer,2023-07-08 19:19:00,47431.4,Mobile,New York,Travel,0,0,7,111.03,3,Discover,138,1268.15,OTP,0.5534,0,0
31.97,ATM Withdrawal,2023-05-09 03:00:00,70201.78,Mobile,Tokyo,Electronics,0,0,8,29.14,0,Mastercard,121,2386.46,Biometric,0.8041,0,0
27.15,Online,2023-01-22 18:20:00,94346.54,Mobile,Tokyo,Clothing,0,0,13,493.04,3,Mastercard,211,296.75,OTP,0.9721,0,1
18.53,Online,2023-11-09 13:01:00,32647.37,Laptop,Tokyo,Groceries,0,1,1,74.34,4,Discover,131,3577.56,PIN,0.9059,0,1
86.33,Online,2023-09-15 18:14:00,83320.09,Laptop,London,Groceries,0,0,3,324.24,1,Amex,184,2150.42,OTP,0.3953,0,0
89.66,POS,2023-05-23 00:33:00,41475.72,Tablet,New York,Groceries,0,0,13,438.72,4,Discover,74,3610.02,Biometric,0.014,0,1
129.63,Online,2023-11-08 04:35:00,23605.7,Tablet,Tokyo,Groceries,0,0,13,22.77,4,Amex,76,2854.78,OTP,0.3817,1,1
18.49,ATM Withdrawal,2023-07-05 15:29:00,66700.25,Tablet,New York,Groceries,0,0,7,93.59,2,Amex,127,4922.18,PIN,0.8163,1,0
321.56,ATM Withdrawal,2023-02-17 20:06:00,45019.62,Tablet,New York,Travel,0,0,2,275.77,4,Discover,218,2383.97,Password,0.9103,0,1
150.76,Bank Transfer,2023-01-10 22:41:00,58064.11,Mobile,Sydney,Travel,0,0,8,331.4,3,Mastercard,229,4364.54,Biometric,0.3353,0,0
271.28,ATM Withdrawal,2023-01-09 19:52:00,13410.34,Mobile,Tokyo,Restaurants,0,0,2,29.47,0,Visa,97,519.17,PIN,0.3358,0,0
70.87,POS,2023-05-20 14:42:00,87788.01,Tablet,Tokyo,Groceries,0,0,6,118.73,3,Mastercard,146,322.1,PIN,0.495,1,0
108.18,POS,2023-01-28 09:20:00,92158.85,Mobile,Mumbai,Restaurants,0,0,10,112.73,0,Amex,215,2539.5,OTP,0.3052,0,0
26.91,Online,2023-04-09 01:12:00,24286.54,Mobile,New York,Electronics,0,0,8,249.42,3,Visa,138,2645.08,Biometric,0.7149,0,0
84.6,ATM Withdrawal,2023-02-01 14:49:00,35330.35,Mobile,Sydney,Travel,0,0,8,157.9,2,Discover,226,1335.8,OTP,0.6406,0,0
89.78,Bank Transfer,2023-08-13 19:06:00,77639.88,Laptop,Tokyo,Groceries,0,0,14,334.62,4,Discover,40,3621.56,OTP,0.0367,1,1
73.51,Online,2023-08-31 10:18:00,72469.16,Tablet,London,Electronics,0,0,1,108.07,2,Mastercard,87,2388.19,Biometric,0.2538,0,0
61.49,ATM Withdrawal,2023-05-16 10:36:00,80179.28,Laptop,Tokyo,Electronics,0,0,3,99.35,2,Visa,163,345.82,OTP,0.9973,0,1
113.47,POS,2023-01-06 14:34:00,8415.36,Laptop,Sydney,Electronics,0,0,13,211.24,3,Amex,215,164.89,Password,0.1276,0,0
24.73,ATM Withdrawal,2023-04-18 23:47:00,36392.0,Tablet,Mumbai,Electronics,0,0,11,450.69,1,Visa,225,2182.73,OTP,0.0373,0,0
307.93,Online,2023-12-06 23:08:00,55385.97,Tablet,Sydney,Groceries,0,0,7,482.68,0,Mastercard,169,1376.9,Password,0.6757,1,0
63.49,Online,2023-02-26 06:17:00,94930.62,Mobile,Tokyo,Groceries,0,0,3,366.05,2,Mastercard,153,1862.45,Password,0.8796,0,1
35.45,Bank Transfer,2023-02-20 07:54:00,99177.7,Tablet,Mumbai,Travel,0,0,13,385.18,2,Discover,34,3536.91,PIN,0.2905,0,0
22.5,Bank Transfer,2023-02-12 04:27:00,2459.43,Tablet,New York,Electronics,0,0,12,103.16,0,Mastercard,93,3504.4,Biometric,0.1598,0,0
120.6,ATM Withdrawal,2023-03-25 14:27:00,78238.21,Laptop,Tokyo,Restaurants,0,0,10,415.81,4,Visa,107,3982.58,Biometric,0.3431,1,1
65.23,ATM Withdrawal,2023-11-07 03:27:00,74493.93,Laptop,Mumbai,Groceries,0,0,8,179.01,4,Visa,112,1782.8,OTP,0.1311,0,1
13.67,POS,2023-12-05 15:41:00,23098.25,Mobile,Tokyo,Electronics,0,0,1,235.95,4,Discover,65,2262.98,Biometric,0.6507,1,1
100.51,ATM Withdrawal,2023-09-03 13:33:00,26885.62,Laptop,London,Travel,0,0,1,14.81,4,Discover,186,1761.03,OTP,0.0882,0,1
379.74,Online,2023-11-01 03:03:00,8404.44,Laptop,New York,Travel,0,0,8,116.35,3,Visa,123,591.41,Password,0.5973,1,0
4.02,Online,2023-01-28 17:40:00,44071.24,Tablet,New York,Electronics,1,0,9,382.02,1,Mastercard,202,4004.49,PIN,0.5267,1,0
54.22,POS,2023-08-30 09:44:00,67945.61,Laptop,Mumbai,Groceries,0,0,6,249.25,1,Amex,229,4208.74,Biometric,0.1512,0,0
58.5,Bank Transfer,2023-12-05 13:54:00,96435.23,Laptop,Mumbai,Clothing,0,0,11,192.71,2,Visa,134,2096.94,OTP,0.0559,0,0
147.07,Online,2023-05-19 20:02:00,23693.38,Laptop,Tokyo,Travel,0,0,11,56.75,0,Mastercard,218,3478.42,OTP,0.7201,0,0
488.73,ATM Withdrawal,2023-08-11 19:12:00,69355.49,Laptop,London,Travel,0,0,14,308.04,0,Visa,92,4529.39,OTP,0.1062,0,0
84.16,ATM Withdrawal,2023-10-14 18:47:00,95696.37,Laptop,Mumbai,Travel,0,0,4,190.9,1,Amex,81,1325.17,PIN,0.8411,1,0
268.83,Online,2023-02-19 18:13:00,66411.19,Laptop,Mumbai,Restaurants,0,0,3,450.88,4,Amex,41,1724.06,Biometric,0.7054,0,1
99.0,Online,2023-12-03 19:15:00,42642.35,Laptop,New York,Electronics,0,0,11,335.19,0,Discover,51,2695.82,PIN,0.4905,0,0
343.13,Online,2023-11-08 11:10:00,84877.26,Tablet,London,Groceries,0,0,6,153.59,1,Amex,88,2890.42,OTP,0.8384,1,0
64.33,Online,2023-04-17 00:18:00,16957.69,Laptop,Tokyo,Travel,0,0,4,96.49,0,Mastercard,14,4532.8,OTP,0.1238,0,0
0.1,POS,2023-05-01 05:45:00,37739.71,Tablet,New York,Electronics,0,0,7,156.34,2,Visa,35,1557.6,Password,0.0021,0,0
66.54,Bank Transfer,2023-02-25 13:24:00,83873.58,Mobile,New York,Restaurants,0,0,10,486.66,3,Amex,54,378.3,OTP,0.3646,0,0
69.48,Online,2023-05-07 23:04:00,95317.91,Tablet,Tokyo,Electronics,0,0,10,237.64,4,Mastercard,141,3715.35,OTP,0.6605,0,1
41.6,Online,2023-07-31 06:05:00,16381.03,Tablet,Mumbai,Travel,0,0,10,496.03,3,Discover,24,2199.36,PIN,0.9198,0,1
2.95,ATM Withdrawal,2023-01-27 05:55:00,39787.77,Laptop,New York,Restaurants,0,0,7,315.46,1,Discover,197,1890.55,Biometric,0.3913,0,0
146.68,Online,2023-12-03 07:10:00,4995.25,Tablet,Sydney,Clothing,0,0,9,468.41,3,Amex,17,4743.51,Password,0.1413,0,0
286.05,Bank Transfer,2023-11-12 06:04:00,53552.1,Mobile,Sydney,Electronics,0,0,13,383.3,2,Mastercard,123,660.66,OTP,0.0059,0,0
61.86,ATM Withdrawal,2023-07-20 09:37:00,48010.25,Tablet,Tokyo,Clothing,0,0,14,310.62,2,Amex,53,3638.44,OTP,0.6984,0,0
18.87,POS,2023-08-06 11:28:00,28566.65,Mobile,New York,Electronics,0,0,2,124.47,0,Mastercard,86,87.89,Password,0.6945,0,0
38.15,ATM Withdrawal,2023-12-12 04:39:00,36787.47,Tablet,Mumbai,Clothing,0,0,14,156.34,0,Visa,45,4182.66,Biometric,0.7526,1,0
379.7,POS,2023-10-08 15:57:00,41322.85,Mobile,Sydney,Restaurants,0,1,11,253.62,4,Visa,63,2413.76,OTP,0.2249,1,1
109.58,ATM Withdrawal,2023-03-21 13:04:00,97235.31,Tablet,London,Travel,0,0,4,381.56,1,Mastercard,138,1115.31,Biometric,0.8219,0,0
237.04,Bank Transfer,2023-03-18 11:58:00,32394.37,Laptop,Tokyo,Travel,0,0,5,362.79,3,Discover,46,30.24,Biometric,0.6976,0,0
270.14,Online,2023-10-20 14:43:00,84103.13,Tablet,Sydney,Electronics,0,0,9,30.86,1,Visa,194,4103.09,OTP,0.7649,0,0
268.13,POS,2023-08-27 08:26:00,27226.81,Laptop,New York,Travel,0,0,14,87.7,3,Discover,172,1323.18,Biometric,0.52,0,0
25.8,ATM Withdrawal,2023-04-23 02:51:00,6577.72,Mobile,New York,Electronics,0,0,11,106.88,0,Discover,96,3144.46,Password,0.0638,1,0
16.57,POS,2023-08-18 17:21:00,82890.36,Mobile,London,Electronics,0,0,1,46.65,1,Mastercard,95,1062.42,Password,0.658,1,0
74.3,ATM Withdrawal,2023-02-24 03:29:00,2830.97,Laptop,Mumbai,Electronics,0,0,13,234.67,2,Discover,238,4459.55,Biometric,0.6934,0,0
31.35,Bank Transfer,2023-09-30 21:29:00,79079.7,Mobile,Tokyo,Restaurants,0,0,14,472.27,2,Mastercard,219,3386.03,PIN,0.8868,0,1
223.45,Bank Transfer,2023-06-04 20:58:00,31961.8,Mobile,Sydney,Clothing,0,0,12,325.45,4,Visa,30,3133.54,PIN,0.6234,0,1
54.3,POS,2023-12-29 03:38:00,24618.51,Mobile,London,Clothing,0,0,2,388.13,1,Amex,4,1764.58,OTP,0.9068,0,1
157.5,Bank Transfer,2023-07-15 20:34:00,27805.75,Tablet,Sydney,Travel,0,0,12,348.62,0,Mastercard,189,4315.8,Password,0.0157,0,0
87.88,Bank Transfer,2023-10-06 06:29:00,63781.24,Tablet,Tokyo,Clothing,0,0,14,426.86,1,Visa,213,451.77,Biometric,0.059,0,0
114.76,Online,2023-05-18 14:45:00,24163.79,Tablet,London,Restaurants,0,0,5,324.25,3,Discover,195,1532.49,Password,0.3375,0,0
152.98,Online,2023-04-29 19:56:00,92073.21,Laptop,London,Clothing,0,0,2,369.76,3,Mastercard,184,850.64,Password,0.9838,0,1
5.99,Bank Transfer,2023-10-17 17:01:00,64827.12,Laptop,Tokyo,Groceries,0,0,7,40.11,0,Visa,239,4494.78,PIN,0.6282,0,0
6.47,Online,2023-01-25 04:11:00,83437.8,Laptop,Sydney,Electronics,0,0,4,163.51,2,Visa,195,1801.9,OTP,0.8176,0,0
0.45,Bank Transfer,2023-12-10 14:03:00,48170.15,Mobile,Mumbai,Clothing,0,0,12,325.45,4,Discover,149,3445.18,OTP,0.2217,1,1
16.14,Online,2023-03-22 12:57:00,57563.87,Mobile,Mumbai,Groceries,0,0,13,125.37,4,Discover,37,3905.79,Password,0.1009,0,1
191.33,Online,2023-07-13 12:41:00,4710.21,Mobile,London,Groceries,0,0,11,253.4,4,Visa,23,2922.27,PIN,0.4374,1,1
20.05,POS,2023-10-23 21:41:00,27505.4,Tablet,Sydney,Clothing,0,0,4,150.45,3,Amex,161,95.5,Biometric,0.7844,0,0
71.77,POS,2023-12-23 22:36:00,71873.11,Tablet,London,Restaurants,0,0,13,366.25,4,Mastercard,174,1094.1,Password,0.682,1,1
9.63,Bank Transfer,2023-01-21 00:10:00,79879.27,Laptop,Sydney,Restaurants,0,0,1,378.97,0,Amex,234,1755.65,Biometric,0.9712,0,1
24.56,POS,2023-11-13 14:16:00,99074.02,Tablet,Mumbai,Travel,0,0,11,94.8,0,Mastercard,22,3453.2,Biometric,0.2964,0,0
3.12,POS,2023-08-20 07:24:00,77118.52,Laptop,Mumbai,Clothing,0,0,14,117.53,4,Mastercard,149,2240.68,Biometric,0.2629,0,1
108.2,ATM Withdrawal,2023-10-31 08:29:00,57781.21,Laptop,Mumbai,Restaurants,0,0,12,89.46,2,Visa,76,3870.08,Biometric,0.474,0,0
92.8,Online,2023-01-24 04:12:00,70167.65,Mobile,Tokyo,Groceries,0,0,5,236.12,3,Visa,196,1729.31,OTP,0.4079,1,0
72.74,POS,2023-04-08 18:16:00,25405.05,Laptop,Tokyo,Groceries,0,0,12,363.49,2,Visa,215,2516.81,PIN,0.255,0,0
150.58,POS,2023-07-27 03:38:00,5526.61,Laptop,Tokyo,Travel,0,0,8,355.08,4,Mastercard,197,1468.29,PIN,0.0609,1,1
96.45,POS,2023-04-09 12:39:00,67780.03,Mobile,New York,Electronics,0,0,3,356.25,2,Amex,115,2145.51,Biometric,0.7017,0,0
53.05,Online,2023-02-18 12:31:00,70899.47,Laptop,New York,Restaurants,0,0,1,187.32,2,Mastercard,8,2116.98,PIN,0.7855,0,0
2.66,Bank Transfer,2023-02-28 12:03:00,34941.58,Tablet,New York,Clothing,0,0,6,254.15,4,Mastercard,157,594.96,Password,0.226,0,1
3.6,Bank Transfer,2023-12-23 04:31:00,16751.88,Mobile,Tokyo,Restaurants,0,1,10,423.17,1,Discover,95,4782.58,Biometric,0.445,1,0
49.61,Bank Transfer,2023-11-05 07:15:00,23460.28,Laptop,Mumbai,Travel,0,0,4,330.95,0,Amex,63,514.92,PIN,0.6886,1,0
130.05,Bank Transfer,2023-05-19 00:28:00,35255.31,Mobile,Mumbai,Groceries,0,1,8,294.89,3,Mastercard,6,4043.16,PIN,0.8045,0,0
141.55,Bank Transfer,2023-05-26 19:07:00,56706.34,Laptop,New York,Travel,0,0,8,403.02,4,Visa,102,1797.68,PIN,0.9088,0,1
280.21,POS,2023-12-13 23:47:00,36766.92,Tablet,London,Travel,0,1,1,276.26,1,Visa,182,1199.1,Biometric,0.4221,0,0
18.54,ATM Withdrawal,2023-08-07 23:28:00,38671.24,Tablet,Mumbai,Groceries,0,0,5,45.6,1,Mastercard,93,1419.31,PIN,0.1135,0,0
17.11,ATM Withdrawal,2023-11-15 06:46:00,2747.7,Mobile,London,Electronics,0,0,8,475.6,4,Discover,190,4809.82,Password,0.3356,1,1
31.17,Bank Transfer,2023-10-19 03:19:00,78679.9,Mobile,New York,Groceries,0,0,2,14.93,1,Amex,76,745.97,Biometric,0.0602,0,0
20.2,POS,2023-07-17 15:20:00,72818.69,Laptop,Tokyo,Restaurants,0,0,12,142.51,0,Visa,128,1071.66,PIN,0.2683,1,0
96.11,Online,2023-01-24 06:35:00,55222.32,Tablet,New York,Groceries,0,0,9,100.41,1,Amex,208,3379.61,Password,0.2854,0,0
86.82,POS,2023-09-09 06:02:00,73399.78,Tablet,Sydney,Restaurants,0,0,1,317.76,4,Visa,234,492.1,Biometric,0.7658,0,1
94.3,ATM Withdrawal,2023-05-19 23:50:00,78891.96,Tablet,Sydney,Clothing,0,0,4,206.18,4,Mastercard,192,4229.69,Password,0.9665,0,1
313.5,POS,2023-07-10 00:08:00,87195.6,Tablet,Tokyo,Groceries,0,0,12,70.11,4,Discover,83,4604.59,Password,0.468,0,1
26.99,Bank Transfer,2023-07-18 03:14:00,36753.56,Mobile,Mumbai,Travel,0,0,6,361.09,3,Visa,41,4894.85,Password,0.3366,0,0
41.63,Bank Transfer,2023-04-22 16:04:00,90855.28,Mobile,London,Travel,0,0,6,40.72,3,Visa,196,4360.81,Password,0.5769,0,0
26.2,Online,2023-11-20 13:37:00,17976.84,Laptop,London,Restaurants,0,0,11,260.11,1,Visa,99,4060.1,OTP,0.8308,0,0
63.86,ATM Withdrawal,2023-07-23 17:25:00,48763.86,Tablet,Sydney,Restaurants,0,0,7,191.15,0,Discover,225,2277.31,Biometric,0.2619,0,0
64.49,Online,2023-12-08 05:21:00,22761.27,Laptop,Sydney,Electronics,1,0,2,111.05,1,Visa,103,3375.02,Biometric,0.8159,1,0
30.05,POS,2023-09-23 01:05:00,73126.2,Laptop,London,Restaurants,0,0,2,356.81,4,Discover,155,4977.31,OTP,0.3638,0,1
80.54,POS,2023-07-20 15:02:00,80104.74,Laptop,Tokyo,Travel,0,0,3,32.73,3,Discover,200,4006.57,Biometric,0.1732,1,0
24.34,Online,2023-12-13 14:51:00,26123.42,Mobile,Tokyo,Clothing,0,0,3,291.26,1,Amex,160,4049.19,Password,0.5029,0,0
65.13,Online,2023-07-19 15:13:00,25330.52,Laptop,Mumbai,Electronics,0,1,7,40.2,2,Mastercard,67,1893.77,PIN,0.7727,1,0
86.58,Bank Transfer,2023-10-01 08:23:00,29437.05,Laptop,Sydney,Restaurants,0,0,6,464.05,3,Discover,42,1644.93,OTP,0.2145,0,0
4.07,Bank Transfer,2023-09-05 05:39:00,98401.77,Laptop,Sydney,Electronics,1,0,4,209.39,4,Mastercard,18,994.03,Biometric,0.6284,0,1
137.07,Bank Transfer,2023-09-06 22:08:00,62389.37,Tablet,Tokyo,Electronics,0,0,10,479.12,2,Visa,35,351.63,Password,0.4077,1,0
163.07,Online,2023-04-29 12:27:00,46993.64,Laptop,Mumbai,Travel,0,0,4,420.14,3,Visa,131,2615.23,PIN,0.5534,0,0
14.17,POS,2023-08-10 15:21:00,51059.9,Mobile,Mumbai,Groceries,0,0,14,426.07,2,Mastercard,80,832.26,Biometric,0.1918,0,0
101.63,ATM Withdrawal,2023-06-08 03:53:00,61371.34,Tablet,London,Groceries,0,0,7,260.7,4,Visa,125,2405.85,PIN,0.5072,0,1
65.38,Bank Transfer,2023-06-17 21:48:00,55233.96,Laptop,London,Electronics,0,0,2,300.91,2,Amex,199,2813.38,Password,0.3298,0,0
4.7,Online,2023-01-26 12:50:00,65081.27,Mobile,Tokyo,Groceries,0,0,1,254.38,0,Visa,208,4916.49,PIN,0.5002,0,0
98.07,ATM Withdrawal,2023-02-12 12:10:00,91256.91,Tablet,Tokyo,Travel,0,0,12,480.91,1,Amex,189,1963.44,Biometric,0.0143,0,0
23.9,Online,2023-08-20 17:33:00,57127.58,Tablet,New York,Clothing,0,0,10,73.75,0,Discover,45,100.18,PIN,0.4227,0,0
26.05,Online,2023-09-21 12:43:00,67820.24,Mobile,London,Electronics,0,0,6,340.79,4,Visa,187,904.99,Password,0.2309,1,1
23.62,Bank Transfer,2023-04-07 06:23:00,20895.99,Tablet,New York,Clothing,0,0,7,107.89,2,Amex,164,3148.67,PIN,0.3119,0,0
42.37,Online,2023-09-25 15:41:00,62166.13,Laptop,London,Travel,0,0,2,216.54,0,Mastercard,157,3598.38,OTP,0.1087,1,0
134.67,POS,2023-12-03 15:05:00,25727.38,Laptop,London,Restaurants,0,0,2,306.93,1,Visa,233,1150.74,PIN,0.501,0,0
19.87,Online,2023-09-13 09:37:00,52759.02,Tablet,Sydney,Electronics,0,0,10,64.5,4,Mastercard,83,3082.79,PIN,0.0842,0,1
16.65,POS,2023-02-23 18:30:00,34753.47,Laptop,New York,Clothing,0,0,4,181.45,0,Visa,115,4521.02,PIN,0.8296,0,0
27.29,Bank Transfer,2023-03-13 02:54:00,20266.33,Tablet,Mumbai,Clothing,0,0,5,21.91,1,Amex,129,2790.12,Biometric,0.4455,0,0
6.73,Online,2023-07-08 04:01:00,9357.26,Mobile,Tokyo,Travel,0,0,11,403.87,0,Discover,126,626.08,PIN,0.8107,0,0
59.68,ATM Withdrawal,2023-05-10 12:19:00,74971.09,Laptop,New York,Restaurants,0,0,14,252.31,0,Mastercard,17,450.99,Password,0.2174,0,0
42.98,Online,2023-08-29 20:16:00,87145.69,Laptop,Sydney,Electronics,0,0,2,491.83,0,Visa,152,3035.87,Biometric,0.7992,0,0
47.81,ATM Withdrawal,2023-05-15 14:51:00,85333.08,Mobile,Mumbai,Restaurants,0,0,3,227.85,4,Amex,28,4457.82,Password,0.6977,1,1
311.61,POS,2023-07-23 08:12:00,26404.28,Mobile,Mumbai,Restaurants,0,0,8,229.04,3,Discover,133,727.5,OTP,0.751,1,0
47.16,Online,2023-09-24 02:37:00,18464.1,Tablet,New York,Groceries,0,0,2,451.3,2,Mastercard,51,4280.37,OTP,0.0574,0,0
391.92,Bank Transfer,2023-12-26 12:30:00,42095.8,Laptop,London,Restaurants,0,0,5,267.84,3,Discover,16,3726.6,OTP,0.8279,1,0
39.18,Bank Transfer,2023-09-28 06:35:00,25685.51,Tablet,Tokyo,Electronics,0,0,6,57.26,3,Visa,216,4526.48,OTP,0.7801,0,0
18.75,ATM Withdrawal,2023-08-20 10:47:00,33339.85,Tablet,New York,Travel,0,0,5,370.92,4,Mastercard,156,4409.19,Biometric,0.2335,1,1
45.23,ATM Withdrawal,2023-02-05 05:30:00,2097.34,Laptop,Sydney,Groceries,0,0,10,184.81,3,Visa,188,1068.25,OTP,0.3571,0,0
53.79,POS,2023-12-04 14:24:00,50069.91,Mobile,Mumbai,Groceries,1,0,9,119.91,1,Amex,165,3941.0,PIN,0.9365,0,1
228.5,ATM Withdrawal,2023-11-01 20:27:00,1473.12,Tablet,London,Restaurants,0,0,13,389.9,3,Visa,163,2113.12,Biometric,0.3661,1,0
