Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Fraud_Label,Timestamp_month,Timestamp_day,Timestamp_hour
55.39,65270.52,0,0,2,123.77,2,219,4178.86,0.7692,0,0,10,24,8
169.95,80288.92,0,0,10,110.77,4,128,70.8,0.0885,1,1,4,21,8
189.11,35694.23,0,0,5,195.82,3,4,1404.82,0.0513,0,0,9,30,1
153.96,14414.14,0,0,6,274.41,4,4,1970.87,0.1115,1,1,8,9,22
135.21,58053.96,0,0,10,267.37,1,197,3348.94,0.8616,1,1,2,15,1
67.06,12917.54,1,0,7,454.22,4,156,4306.93,0.8506,0,1,9,20,20
8.78,4985.31,0,0,7,141.99,4,92,89.95,0.6255,0,1,10,16,21
299.02,77255.23,0,0,10,185.25,1,150,443.52,0.825,0,0,8,25,19
81.17,46321.43,0,0,4,46.39,4,16,4211.51,0.986,0,1,3,7,2
13.16,47329.25,0,0,4,479.39,2,38,2579.21,0.3521,1,0,8,2,13
17.56,38542.9,0,0,8,233.99,1,26,2297.76,0.4672,0,0,4,7,1
76.06,46307.55,0,0,11,459.06,0,26,1535.05,0.3689,0,0,5,9,10
259.07,76462.13,0,0,10,229.72,4,138,2001.99,0.6704,1,1,7,29,13
79.54,95640.96,0,0,1,321.61,2,36,1165.07,0.1078,0,0,11,4,19
147.71,81325.48,0,0,10,245.54,0,23,3135.96,0.9973,0,1,9,12,18
107.9,36653.91,0,0,14,164.19,1,17,1830.02,0.442,0,0,12,14,6
16.62,22812.6,0,0,6,83.32,2,136,4252.08,0.376,0,0,10,5,22
39.01,12937.56,1,0,14,413.95,2,23,811.03,0.3494,0,0,9,7,3
7.73,26359.62,0,0,10,87.26,2,155,1131.65,0.073,0,0,9,18,8
108.58,12685.17,0,0,10,343.8,1,187,294.87,0.2023,0,0,9,11,8
0.6,64720.44,0,0,3,437.39,3,231,1458.24,0.3393,1,0,11,8,3
107.41,57308.95,0,0,10,16.4,0,179,2774.33,0.997,0,1,4,12,7
37.5,81818.83,0,0,8,453.84,4,25,2010.83,0.3672,0,1,6,16,13
25.24,40319.8,0,0,3,227.56,3,35,1531.02,0.8848,1,1,8,12,3
98.77,47488.03,1,0,14,223.18,3,148,891.63,0.2814,1,0,11,18,15
174.38,35339.63,0,0,6,275.39,0,48,1969.61,0.8383,1,0,9,12,14
46.63,34911.31,0,0,12,467.54,2,217,4034.18,0.8364,0,0,6,21,22
132.41,13268.7,0,0,14,103.67,3,88,1798.64,0.9756,0,1,10,28,18
10.05,7754.51,0,0,2,162.23,4,47,421.26,0.7004,0,1,4,7,17
88.48,81258.12,0,0,7,173.8,2,19,4933.84,0.208,1,0,1,31,16
16.71,82070.59,0,0,11,324.47,0,182,3101.12,0.0503,0,0,5,22,0
149.71,48208.39,0,0,3,353.14,4,13,2625.98,0.8401,0,1,4,27,20
39.16,47091.01,0,0,5,365.87,0,151,897.39,0.0584,0,0,3,27,13
46.77,64124.15,0,0,8,162.17,1,59,2779.02,0.5176,1,0,11,3,21
10.98,61396.91,0,0,8,210.31,2,5,2442.79,0.3916,0,0,8,29,2
478.3,82736.25,0,0,2,13.98,3,78,4584.9,0.6079,1,0,8,20,11
119.37,3283.06,0,0,1,411.34,0,16,941.36,0.6413,0,0,5,24,20
26.59,82141.47,0,0,3,147.71,1,95,836.02,0.5482,0,0,12,12,6
110.22,96784.12,0,0,8,172.54,4,181,2477.8,0.2876,0,1,12,7,3
184.93,7989.13,0,0,7,85.16,4,74,738.34,0.2833,0,1,10,30,16
4.31,37287.5,0,0,6,386.22,4,231,1015.19,0.8829,0,1,8,19,14
62.33,71875.78,0,0,1,414.01,0,200,2437.53,0.6341,0,0,3,18,19
275.07,64263.47,0,0,12,68.68,4,78,4052.01,0.0026,0,1,8,9,14
157.01,40026.6,0,0,6,415.75,1,171,3515.61,0.077,0,0,9,26,20
87.58,44487.1,0,0,6,38.03,3,117,1919.23,0.4136,0,0,3,8,20
117.87,87569.95,0,0,6,349.42,1,71,1501.49,0.1956,1,0,5,22,6
120.27,60311.3,0,0,3,200.37,3,228,3203.49,0.276,0,0,6,25,18
14.93,89270.36,0,0,10,288.09,4,2,2686.31,0.53,0,1,1,22,22
86.64,84990.18,0,0,10,211.2,0,84,2815.62,0.4324,0,0,2,7,18
90.97,6683.18,0,0,9,427.1,2,227,656.61,0.8759,0,1,2,13,5
12.12,95064.14,0,0,9,172.32,4,24,2419.86,0.7967,0,1,7,24,2
18.88,37345.74,0,0,8,11.71,4,132,4649.48,0.0365,0,1,2,19,4
103.01,25034.96,0,0,12,393.09,4,30,3300.8,0.389,0,1,3,22,9
5.69,92750.2,0,0,4,307.53,0,25,4937.76,0.4473,0,0,4,14,4
80.93,42417.86,0,0,10,300.29,0,117,4041.54,0.07,1,0,3,23,10
42.38,44320.92,0,1,3,311.91,3,208,2262.96,0.7562,0,0,12,9,3
147.98,86378.9,1,0,6,432.64,0,182,3868.63,0.3086,0,0,6,27,0
90.57,39546.15,0,0,12,410.95,0,80,2242.77,0.4437,1,0,3,10,21
67.56,12643.57,0,0,1,267.49,2,92,2898.45,0.334,0,0,6,7,21
353.31,27156.57,0,0,8,349.53,2,25,822.24,0.5203,1,0,12,17,12
199.84,11428.29,1,0,12,73.4,4,67,782.32,0.2661,1,1,12,8,14
22.47,11540.86,0,0,11,166.83,1,212,4245.0,0.5013,0,0,10,20,8
19.76,9689.57,0,1,2,92.46,1,169,1976.89,0.7543,0,0,9,30,0
62.99,95924.24,0,1,5,354.65,0,221,2174.55,0.8866,1,1,4,14,20
173.08,55172.9,0,0,13,136.15,1,176,571.26,0.4875,0,0,2,13,21
143.76,12211.36,0,0,2,224.67,1,194,1695.29,0.5201,0,0,3,25,20
182.74,3972.1,0,0,3,473.5,0,38,1646.72,0.4761,1,0,9,30,8
70.99,82627.62,0,0,12,384.9,2,110,1387.27,0.8456,0,0,10,4,20
17.95,55238.59,0,0,2,143.81,2,165,4400.21,0.3173,0,0,1,27,8
22.03,15173.97,0,0,10,262.6,0,215,1286.36,0.5656,0,0,12,29,15
99.78,18839.01,0,0,4,112.2,3,184,721.23,0.8787,0,1,1,10,17
130.3,98061.23,0,0,2,73.56,4,140,238.1,0.7155,0,1,5,28,14
15.09,52852.33,0,1,5,11.32,1,204,1836.4,0.2475,1,0,11,14,1
51.67,31832.22,0,0,11,198.08,4,193,2691.3,0.1494,0,1,1,23,1
54.1,68244.27,0,0,13,280.93,0,33,2758.73,0.7989,0,0,5,31,15
341.88,94819.39,0,0,9,382.46,3,127,453.05,0.2033,0,0,12,3,7
27.06,73236.29,0,0,5,409.31,0,2,223.69,0.1602,1,0,12,9,14
358.13,67286.88,0,0,11,437.86,3,26,3855.88,0.9675,1,1,5,27,6
222.85,82917.82,0,0,14,475.61,3,123,3405.25,0.4253,0,0,1,20,15
64.45,53270.25,0,0,12,103.92,2,151,1455.2,0.5888,0,0,7,12,6
73.54,3467.6,1,0,2,398.14,4,43,247.36,0.0252,0,1,6,10,1
20.04,68965.82,0,0,13,487.27,4,204,4966.17,0.375,0,1,11,29,11
35.76,5430.58,0,0,13,317.23,0,146,1803.77,0.1943,0,0,9,9,1
168.3,62859.35,0,1,11,300.8,2,187,3744.72,0.1457,0,0,8,1,15
72.25,70695.57,0,0,10,201.85,1,64,1922.49,0.0108,1,0,8,18,10
57.06,4456.86,0,0,2,292.92,0,95,1299.09,0.7007,0,0,2,26,6
414.04,91102.86,0,0,6,211.47,3,208,3798.97,0.2619,1,0,5,9,21
11.98,24331.96,0,0,1,415.77,4,122,3631.49,0.729,0,1,6,11,8
238.07,74265.93,0,0,14,479.68,3,68,591.67,0.2004,0,0,7,4,17
92.54,31813.77,0,0,3,56.07,1,6,4764.23,0.7935,0,0,5,12,5
38.5,53522.98,1,0,8,210.09,3,68,4788.24,0.8481,0,0,3,24,10
26.44,24952.77,0,0,5,451.45,1,224,1602.57,0.5616,0,0,3,23,20
81.14,24136.54,0,0,2,291.75,3,111,231.61,0.0844,1,0,10,12,1
317.29,6168.81,0,0,2,380.31,2,26,2613.4,0.3584,0,0,6,4,13
16.28,34024.9,0,0,6,34.21,1,149,3937.36,0.5076,1,0,3,12,16
17.22,10709.57,0,0,1,349.11,1,80,3541.16,0.3756,0,0,8,25,18
102.43,11491.27,0,0,6,242.83,3,147,4147.48,0.9048,0,1,6,16,22
62.02,37786.22,0,0,4,470.01,2,136,3526.83,0.6012,0,0,11,11,8
294.54,42365.01,0,0,9,322.25,2,62,4985.45,0.8777,0,1,7,3,23
76.95,2870.97,0,0,8,308.44,4,42,3317.5,0.6679,0,1,12,5,2
22.8,44277.5,0,0,1,161.8,2,239,1031.12,0.8121,1,0,9,30,15
197.04,17897.65,0,0,3,219.75,2,188,1048.49,0.8247,0,0,12,13,8
21.73,87681.96,0,0,2,108.74,0,72,4045.33,0.0857,0,0,12,3,6
89.21,88717.45,0,0,3,373.75,2,25,1629.19,0.0279,0,0,3,28,0
21.16,86749.36,0,0,4,146.43,1,38,4137.79,0.9239,0,1,6,4,13
9.39,22262.61,0,0,4,472.05,3,22,2286.55,0.6263,0,0,8,17,8
3.72,27915.83,0,0,10,425.69,1,203,40.38,0.6577,1,0,11,26,18
52.83,55947.31,0,0,10,308.25,3,205,3607.09,0.3862,1,0,4,27,13
193.13,20731.4,0,0,5,298.32,1,122,697.89,0.2564,0,0,1,28,22
198.12,29347.62,0,0,8,140.11,3,147,1221.31,0.7127,1,0,8,20,18
52.75,53775.91,0,1,9,316.88,2,224,3000.58,0.5972,0,0,7,18,9
19.82,44806.93,0,0,11,26.19,0,18,2588.64,0.196,0,0,2,14,6
287.42,84192.65,0,0,6,487.8,1,24,1613.28,0.7316,0,0,7,12,17
256.07,30528.05,0,1,14,453.04,3,61,581.33,0.2588,0,0,6,20,6
42.69,44522.49,1,0,3,370.6,2,128,4656.62,0.8291,1,0,3,8,16
119.15,5936.06,0,0,13,99.66,1,158,4623.94,0.7724,1,0,5,17,3
197.65,19518.39,0,0,1,311.08,1,213,3057.64,0.7217,1,0,5,23,23
99.7,7896.8,0,0,2,170.01,2,154,4224.18,0.5676,0,0,9,19,2
82.24,92039.23,0,0,14,267.93,2,42,1340.61,0.0728,0,0,9,16,1
19.45,24601.0,0,0,1,278.32,3,167,2825.31,0.8519,1,1,12,31,12
55.85,92230.46,0,0,6,216.82,2,212,3527.18,0.952,0,1,1,22,3
28.79,58054.81,0,0,5,483.81,3,178,3178.2,0.9199,0,1,2,9,5
0.0,92945.09,0,0,13,396.37,2,209,3073.23,0.9289,0,1,8,1,18
116.6,35447.2,0,0,5,336.61,1,122,695.07,0.8507,0,1,5,11,7
45.2,70086.56,0,0,9,328.64,2,169,1372.96,0.3631,0,0,9,17,22
376.13,82181.94,0,0,9,33.74,4,167,2821.75,0.4188,1,1,5,20,12
6.53,96106.5,0,0,14,443.61,1,28,673.83,0.5176,0,0,11,23,10
156.51,64025.32,0,0,13,432.07,2,107,1674.06,0.1859,0,0,3,9,9
120.22,47795.21,0,0,6,493.14,1,39,3520.06,0.8712,1,1,9,2,23
262.83,48193.26,0,0,11,309.22,2,31,41.66,0.1156,0,0,1,5,0
71.07,82229.2,0,0,11,249.93,2,57,1754.71,0.7284,1,0,10,2,3
66.11,64260.05,0,0,8,273.24,2,196,23.25,0.0184,0,0,9,2,0
129.91,87191.23,0,0,3,178.23,0,154,1701.54,0.244,1,0,6,4,3
40.34,23658.95,0,0,8,120.28,3,185,4225.71,0.7437,0,0,10,18,17
486.77,47831.29,0,0,1,230.66,0,119,593.54,0.0296,1,0,3,15,4
22.26,4370.23,0,0,3,95.98,3,106,4408.56,0.6727,1,0,10,10,5
198.61,29922.32,0,0,8,438.33,1,47,956.36,0.9609,0,1,7,7,8
246.03,16393.12,0,1,8,51.82,2,227,3893.18,0.1291,0,0,10,2,7
80.03,44056.21,0,0,3,374.82,0,208,3986.6,0.6792,0,0,2,25,4
4.96,7937.96,0,0,6,81.37,2,129,744.82,0.995,0,1,2,7,6
492.3,88114.33,0,0,7,247.31,0,151,4997.51,0.3133,1,0,5,14,19
95.37,76768.49,0,0,11,421.28,4,223,2351.38,0.7474,1,1,8,29,1
5.41,70906.24,0,0,14,228.61,3,97,529.46,0.0702,0,0,12,27,23
275.22,45758.77,0,0,8,80.01,0,92,1291.83,0.0301,0,0,7,27,7
6.94,99766.36,0,0,8,433.94,4,163,397.31,0.9239,0,1,1,28,7
151.61,10267.37,0,1,14,293.26,1,218,1724.31,0.1708,1,0,9,10,5
53.42,96790.49,0,0,4,105.52,3,160,3853.79,0.7981,0,0,2,10,22
190.08,38705.29,0,0,1,423.71,1,113,4197.77,0.4105,1,0,10,20,19
14.64,26590.96,0,0,1,127.84,0,126,1305.67,0.5925,0,0,12,9,9
125.64,55963.67,0,0,1,82.07,2,199,1942.46,0.4174,1,0,6,22,11
85.17,27244.83,0,0,12,245.11,0,98,3431.88,0.3056,0,0,9,21,6
15.67,49679.32,0,0,5,457.48,4,65,3658.24,0.9067,1,1,6,2,12
75.94,41197.68,0,0,3,436.8,3,205,3713.31,0.4804,1,0,6,15,13
91.4,52876.4,0,0,1,403.89,4,85,1597.86,0.7833,1,1,12,31,7
15.22,75026.98,0,0,4,29.82,2,121,259.58,0.5874,0,0,4,24,21
837.29,55957.48,0,0,4,39.74,4,54,2449.59,0.6355,0,1,5,10,20
67.6,43894.07,0,0,13,49.02,0,238,3744.17,0.1216,1,0,7,4,8
43.89,47313.36,0,0,5,34.0,4,206,4854.91,0.2158,1,1,10,19,22
39.54,13427.11,0,0,11,116.32,1,238,4442.68,0.1893,0,0,11,11,3
105.57,99253.49,0,0,3,468.76,4,118,764.51,0.2491,1,1,11,1,4
433.28,6167.33,0,0,4,254.49,3,88,4875.1,0.0367,0,0,7,11,1
24.89,82954.78,0,0,1,275.09,4,87,1772.37,0.2709,1,1,8,19,22
43.12,11976.39,0,1,13,319.69,0,2,3006.17,0.3225,1,0,5,22,0
51.78,7982.61,0,1,7,323.57,1,34,4907.91,0.3393,1,0,4,2,4
49.93,98589.66,0,0,14,130.36,0,164,1585.3,0.8313,1,0,9,20,14
164.93,88050.51,0,0,9,418.0,4,64,2171.79,0.9875,1,1,4,2,15
23.78,32958.92,0,0,13,234.83,4,42,1550.41,0.3596,0,1,7,18,22
34.03,56525.16,0,0,4,230.48,4,5,1269.44,0.2687,0,1,8,27,5
126.53,87123.07,0,0,4,449.99,4,180,2067.29,0.2005,1,1,4,9,4
214.99,98809.2,0,0,11,484.5,0,7,1887.03,0.6144,1,0,11,29,3
76.1,28397.81,0,0,1,460.11,4,65,4107.87,0.5619,0,1,12,24,4
30.68,15931.29,0,0,2,274.28,1,56,2392.48,0.7385,0,0,6,28,1
170.25,25586.58,0,0,2,21.13,4,105,4135.1,0.4595,0,1,6,8,19
2.21,1941.7,0,0,8,154.83,2,83,3927.67,0.6123,0,0,12,19,18
21.22,18854.2,0,0,11,56.5,4,234,3625.34,0.2524,0,1,6,7,2
41.78,20280.65,0,0,12,433.07,2,183,498.64,0.5011,0,0,2,1,22
103.97,81295.32,0,0,8,461.08,4,55,2402.29,0.5588,1,1,7,14,15
131.15,3169.44,0,0,8,376.37,1,22,2060.9,0.2624,0,0,6,25,21
235.13,56303.14,0,0,9,430.21,4,227,477.09,0.9873,0,1,9,16,11
176.45,5797.81,0,0,10,211.9,1,139,3670.41,0.9011,0,1,10,25,23
99.42,88959.44,0,0,7,495.69,4,197,3412.79,0.0152,0,1,1,1,1
86.09,43754.61,0,0,14,239.13,0,219,3823.83,0.1937,0,0,2,1,0
64.6,80944.22,0,0,13,42.13,1,156,4491.75,0.37,0,0,3,23,0
91.91,59825.25,0,0,11,240.23,3,57,4571.41,0.6831,0,0,2,26,2
153.83,98092.54,0,0,3,356.85,4,65,1624.53,0.1241,0,1,7,5,16
14.67,38700.47,0,0,8,416.85,2,36,4725.82,0.4494,1,0,9,22,10
31.56,55880.98,0,0,13,355.45,1,180,2650.11,0.1666,0,0,5,11,3
150.57,90705.84,0,0,5,268.21,3,1,3723.62,0.5185,0,0,9,26,19
207.55,94531.29,1,0,5,124.91,4,129,2391.91,0.7577,0,1,1,14,15
1.44,17971.02,1,0,12,317.17,1,126,3541.12,0.9017,0,1,4,11,18
1.25,33793.59,0,0,6,346.48,0,232,2085.52,0.4736,1,0,5,3,14
41.18,65038.59,0,1,12,20.09,1,5,1324.92,0.5748,0,0,8,9,9
101.9,30018.33,0,0,4,490.36,3,233,3398.3,0.9113,0,1,5,18,6
126.25,13121.22,0,0,7,172.26,0,34,3350.03,0.5383,0,0,12,2,13
91.53,65770.47,0,0,8,49.14,1,193,2229.56,0.5285,1,0,6,28,23
184.06,99167.52,0,0,4,243.38,1,166,4729.73,0.8368,1,0,1,1,19
25.46,30416.16,0,0,14,56.53,4,112,948.12,0.9423,0,1,10,30,22
0.84,74758.55,1,0,6,374.83,0,19,3669.39,0.5017,0,0,7,2,4
85.56,55573.38,0,0,5,266.12,2,48,3831.43,0.8767,1,1,1,6,20
21.68,31301.36,0,0,4,140.82,3,56,1652.88,0.3719,0,0,5,12,14
1.36,20410.94,0,0,7,402.28,3,202,3158.63,0.1902,1,0,8,7,22
20.71,27280.68,0,0,1,134.14,0,110,3564.52,0.4968,0,0,5,18,16
104.79,84244.03,0,0,3,32.15,3,225,3989.2,0.5985,1,0,8,5,6
24.42,62320.48,0,1,13,414.79,2,63,1372.69,0.9147,0,1,1,22,18
638.16,64485.3,1,0,9,17.37,4,143,4980.13,0.5196,0,1,1,3,0
28.27,71727.35,0,0,9,143.57,0,23,4691.54,0.0273,0,0,2,28,9
30.42,9831.0,0,0,3,384.1,1,132,3372.26,0.5687,0,0,6,18,4
295.17,27708.81,0,1,10,413.41,1,223,2231.44,0.845,0,0,5,1,12
71.13,99532.9,0,0,8,46.38,3,35,1254.53,0.1043,1,0,2,17,18
72.36,28478.58,0,0,9,493.21,0,143,3396.91,0.0735,0,0,9,27,3
224.75,60249.91,0,0,8,75.5,2,163,3670.01,0.5725,0,0,10,5,20
267.02,69536.26,0,0,13,262.76,0,223,825.13,0.5489,0,0,5,18,11
18.11,98322.21,0,0,9,103.58,1,99,3183.31,0.5212,0,0,4,23,16
124.41,43810.05,0,0,12,44.65,2,6,4571.14,0.7046,0,0,5,19,4
28.47,66457.46,0,0,14,116.05,1,226,2991.36,0.4265,1,0,4,14,12
195.5,30981.01,0,0,12,11.34,3,211,3067.55,0.6453,0,0,10,15,14
178.83,82787.69,0,0,3,81.79,1,236,849.22,0.3907,0,0,5,15,9
33.48,92080.54,0,0,12,47.25,1,173,3665.03,0.6361,0,0,2,15,18
0.45,57736.76,0,0,11,418.34,1,190,449.86,0.8169,0,0,2,24,4
60.14,86615.59,0,0,2,282.07,1,179,1676.01,0.7159,1,0,10,11,2
100.68,14884.7,0,0,10,440.64,3,115,3924.29,0.5064,0,0,11,9,13
52.46,66753.06,0,0,3,294.67,0,7,1577.96,0.7448,0,0,6,24,12
46.88,71918.17,0,0,7,498.52,1,126,263.69,0.8747,0,1,9,17,13
29.59,3759.11,0,0,4,187.56,0,125,1756.2,0.2354,0,0,3,1,1
67.07,76689.87,1,0,12,306.67,0,239,3814.88,0.6956,1,0,12,2,8
15.78,32740.08,0,0,3,44.75,0,186,4698.55,0.7809,0,0,4,7,10
145.69,97988.37,0,0,1,284.2,1,25,2064.14,0.868,0,1,1,16,21
33.88,38710.5,1,0,1,144.52,0,33,4058.45,0.1413,1,0,4,22,14
84.97,59304.39,1,0,4,220.45,4,77,3269.4,0.0796,1,1,1,6,7
189.57,17142.38,1,0,3,432.36,4,216,2100.13,0.3863,1,1,5,8,8
99.42,21657.74,0,0,4,321.67,2,16,3787.06,0.3497,0,0,12,27,4
90.49,24108.25,0,1,5,254.5,3,148,1474.39,0.907,0,1,2,10,12
42.87,44826.96,0,0,1,48.66,3,40,3247.96,0.9554,0,1,10,24,20
183.01,88756.86,0,0,2,296.64,2,102,4047.52,0.7698,1,0,2,5,5
52.4,72606.33,0,0,5,420.19,1,136,2065.92,0.4477,0,0,5,16,22
28.81,38293.26,0,0,11,316.16,0,109,844.79,0.299,0,0,11,22,14
69.93,88899.0,0,1,8,127.32,0,158,2767.7,0.2032,0,0,6,12,4
18.63,24527.42,0,0,11,163.14,1,100,4688.18,0.3921,1,0,1,16,15
210.79,30448.9,0,0,10,13.46,2,198,4227.48,0.4467,0,0,3,2,16
30.85,80691.73,0,0,14,125.13,3,221,3891.77,0.1858,0,0,4,16,16
6.89,48577.46,0,0,12,74.24,1,143,2910.29,0.3234,1,0,4,7,7
5.97,48417.65,0,0,14,325.31,3,132,160.9,0.2231,0,0,3,20,13
107.15,94014.51,0,1,9,375.22,1,164,2999.18,0.7938,0,0,6,20,18
26.31,51635.51,0,0,12,370.54,0,168,2125.09,0.7712,1,0,7,17,22
129.41,96253.07,0,0,1,483.55,1,70,2233.54,0.2116,1,0,8,10,5
128.97,83620.53,0,0,4,164.34,0,189,998.65,0.119,0,0,10,29,9
114.87,19165.35,0,0,9,38.71,4,36,848.49,0.2648,1,1,1,16,9
36.23,31100.56,0,0,1,140.79,1,114,3578.69,0.1744,0,0,3,5,17
234.84,7553.02,0,0,7,410.67,2,225,285.46,0.8589,0,1,4,11,1
129.51,92443.41,0,0,9,411.61,1,171,784.74,0.4489,1,0,4,14,9
7.84,17363.85,0,0,12,134.03,3,56,1943.27,0.1507,0,0,11,25,5
76.1,67406.59,0,0,3,362.49,1,106,2733.33,0.957,0,1,4,23,17
0.38,79517.49,0,0,2,401.89,0,150,1795.47,0.3193,0,0,11,12,20
15.69,82578.4,0,0,11,467.24,1,190,1770.09,0.3429,0,0,5,25,20
91.46,20197.89,0,0,12,297.59,0,38,317.14,0.5109,1,0,9,6,10
106.78,14622.7,0,0,14,193.89,3,210,4560.29,0.9871,0,1,9,17,21
218.56,97026.54,0,0,12,350.45,0,152,3628.57,0.3955,0,0,10,29,17
162.64,55729.89,0,0,7,331.64,4,174,4754.91,0.3207,0,1,9,17,13
184.13,87092.22,0,0,2,326.12,3,66,4266.6,0.4962,1,0,5,14,12
40.6,44463.83,0,0,2,461.95,1,79,4177.25,0.6845,1,0,12,4,4
109.28,50125.99,0,0,8,365.72,3,104,925.31,0.0604,0,0,11,14,12
32.01,65729.62,0,0,3,261.02,3,58,4261.38,0.2693,1,0,2,4,19
46.05,87888.04,0,0,4,283.92,4,87,3174.09,0.8851,0,1,6,7,6
46.31,45238.07,0,0,14,499.48,1,114,1681.34,0.7104,0,0,3,31,8
20.14,63639.03,0,0,14,393.76,1,136,3691.84,0.0006,0,0,12,29,18
406.57,1320.81,0,0,5,291.75,3,181,3990.49,0.6005,0,0,1,17,8
24.37,65238.0,0,0,5,487.52,0,31,3871.24,0.7978,0,0,12,30,18
159.1,57916.33,0,0,7,253.54,3,80,4222.54,0.7566,0,0,12,21,21
51.35,39172.22,0,0,7,19.45,3,227,3501.72,0.5591,1,0,3,19,12
276.72,9854.26,0,0,10,170.95,2,198,3413.4,0.0273,0,0,11,2,19
87.3,46826.09,0,0,11,467.46,4,191,1683.27,0.9219,0,1,2,26,2
249.96,9945.16,0,0,11,26.5,3,170,2904.0,0.2647,0,0,7,11,19
14.03,73308.68,0,0,9,234.44,3,153,3230.55,0.3514,0,0,9,11,7
86.57,14005.77,0,0,2,453.02,4,225,487.04,0.5946,0,1,3,28,15
5.03,87804.62,0,0,4,136.66,2,105,4961.85,0.236,0,0,8,25,15
77.08,45533.35,0,0,9,199.79,2,74,778.6,0.5545,0,0,2,27,2
59.55,98864.43,0,0,7,74.13,1,179,2314.04,0.5299,0,0,10,7,5
85.29,86078.78,1,0,9,89.26,0,23,2517.27,0.9852,0,1,6,2,15
15.23,75504.0,0,0,11,39.63,0,234,4056.31,0.7265,0,0,11,16,22
129.4,26245.62,0,0,11,177.08,1,114,4238.82,0.0985,0,0,8,3,6
22.46,12924.09,0,0,9,224.71,1,51,2440.35,0.6186,0,0,5,28,4
1.93,21568.95,0,0,4,119.1,2,61,3345.83,0.271,0,0,3,26,7
238.62,27667.04,0,1,11,221.84,4,229,4229.43,0.4872,1,1,2,24,4
369.29,49269.65,0,0,14,453.14,3,47,447.27,0.3714,0,0,2,27,20
65.73,2712.82,0,0,14,210.29,0,45,3675.38,0.635,0,0,3,3,23
94.97,25884.31,0,0,10,213.41,2,127,2879.67,0.3722,0,0,4,5,18
92.92,24024.28,0,1,2,10.21,2,180,1470.75,0.8511,0,1,3,18,0
22.3,30075.38,0,0,14,254.46,2,183,4928.8,0.4095,0,0,3,5,4
119.93,46787.8,0,0,10,135.6,2,228,965.99,0.2547,1,0,11,7,13
28.58,60642.22,0,0,8,352.72,0,143,3260.29,0.8145,0,0,6,20,13
90.64,7374.8,0,0,6,204.23,1,57,12.01,0.486,0,0,10,9,11
45.26,78994.59,0,0,3,213.43,1,157,4210.17,0.2121,0,0,10,12,22
17.5,54288.15,0,0,1,377.14,2,49,302.03,0.0405,1,0,6,26,21
187.14,84434.4,0,0,10,40.8,0,174,2779.32,0.4942,0,0,10,20,6
50.57,22028.1,0,0,13,215.99,3,74,3570.54,0.0797,1,0,3,10,22
175.23,29737.34,0,0,4,269.0,3,75,2827.34,0.6767,1,0,1,31,20
169.14,44425.34,0,0,10,470.55,1,183,3334.84,0.0788,1,0,10,21,22
45.59,89040.95,0,0,4,293.02,2,169,1910.62,0.5525,0,0,3,27,6
6.33,51869.43,0,0,6,103.71,3,162,3766.75,0.7638,1,0,4,14,11
58.32,11088.33,0,0,14,41.17,3,94,4778.51,0.7181,1,0,3,25,7
226.12,24364.44,0,0,7,94.93,0,106,4153.48,0.8734,0,1,7,1,15
186.1,83516.05,0,1,2,214.68,3,208,3835.81,0.7841,0,0,8,3,11
12.28,64635.95,0,0,2,19.8,0,44,3162.09,0.4477,0,0,1,16,12
32.76,72266.94,0,0,14,111.93,3,15,2667.28,0.2771,0,0,3,23,11
47.96,69298.12,0,0,10,277.15,4,8,2528.34,0.5909,0,1,9,8,4
83.28,93308.68,0,0,14,454.45,0,161,1639.92,0.6897,1,0,9,10,2
184.77,72251.67,0,0,12,451.54,4,26,2782.69,0.5595,0,1,9,14,12
12.9,36422.55,0,0,6,386.46,2,121,3574.76,0.6222,1,0,6,5,19
11.71,62331.89,0,0,3,419.16,0,26,2714.02,0.0229,0,0,3,27,16
35.08,9766.84,1,0,11,213.15,2,227,2323.82,0.0864,1,0,10,1,23
146.73,34344.03,0,0,14,261.72,1,225,4251.27,0.9984,1,1,6,3,10
146.67,73550.05,1,0,13,39.46,1,201,2855.43,0.8015,0,0,12,12,13
293.53,52071.81,0,0,5,187.97,1,225,3892.22,0.2381,0,0,6,30,23
192.24,60996.15,0,0,13,123.85,0,159,4394.55,0.708,1,0,10,21,20
110.85,52150.54,0,0,3,95.33,3,171,3604.13,0.2516,1,0,1,26,14
148.0,62773.94,0,0,14,276.07,0,148,2840.25,0.6077,0,0,11,24,19
123.98,54840.42,0,1,5,287.03,1,47,3275.72,0.0206,0,0,10,11,1
22.46,73089.99,0,0,1,259.79,1,75,4991.99,0.9862,0,1,10,1,3
120.32,51534.05,0,1,6,162.93,4,76,2169.69,0.299,0,1,4,16,5
12.57,9307.7,0,0,4,66.63,0,187,4217.11,0.9574,0,1,6,13,6
126.66,19681.31,0,0,6,49.65,2,31,4175.62,0.7893,0,0,6,25,11
166.79,36199.63,0,0,10,453.9,0,11,2417.59,0.3504,1,0,11,9,21
121.11,23035.15,0,0,6,382.96,1,193,4488.16,0.9617,1,1,3,7,17
48.21,22457.09,0,0,3,384.07,2,78,1829.11,0.2958,1,0,4,4,3
